Fuel_Type_Code,Station_Name,Street_Address,Intersection_Directions,City,State,ZIP,Plus4,Station_Phone,Status_Code,Expected_Date,Groups_With_Access_Code,Access_Days_Time,Cards_Accepted,BD_Blends,NG_Fill_Type_Code,NG_PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV_Other_Info,EV_Network,EV_Network_Web,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Owner_Type_Code,Federal_Agency_ID,Federal_Agency_Name,Open_Date,Hydrogen_Status_Link,NG_Vehicle _Class,LPG_Primary,E85_Blender_Pump,EV_Connector_Types,Country,Intersection_Directions_(French),Access_Days_Time(French),BD_Blends(French),Groups_With_Access_Code(French),Hydrogen_Is_Retail,Access_Code,Access DetailCode,Federal_Agency_Code,Facility_Type,CNG_Dispenser_Num,CNG_On-Site_Renewable_Source,CNG_Total_Compression_Capacity,CNG_Storage_Capacity,LNG_On-Site_Renewable_Source,E85_Other_Ethanol_Blends,EV_Pricing,EV_Pricing(French),LPG_Nozzle_Types,Hydrogen_Pressures,Hydrogen_Standards,CNG_Fill_Type_Code,CNG_PSI,CNG_Vehicle_Class,LNG_Vehicle_Class,EV_On-Site_Renewable_Source,Restricted_Access,RD_Blends,RD_Blends(French),RD_Blended_with_Biodiesel,RD_Maximum_Biodiesel_Level,NPS_Unit_Name,CNG_Station_Sells_Renewable_Natural_Gas,LNG_Station _Sells _Renewable_Natural_Gas,Maximum_Vehicle_Class,EV_Workplace_Charging,Funding_Sources
ELEC,Peltier Nissan,3201 W-SW Loop 323,NULL,Tyler,TX,75701,,903-561-7300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,32.31165413,-95.34249986,2024-02-12,39758,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Victory Nissan,6003 N Navarro St,NULL,Victoria,TX,77904,,361-578-5000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,28.851423,-96.997881,2024-02-12,39759,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Douglas Nissan,5605 Legendlake Pkwy,NULL,Waco,TX,76712,,254-776-8016,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.495348,-97.160226,2024-02-12,39760,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Southwest Nissan,3050 Fort Worth Hwy,NULL,Weatherford,TX,76087,,817-596-3811,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.7561,-97.705239,2024-02-12,39761,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of Wichita Falls,4000 Kell Blvd,NULL,Wichita Falls,TX,76309,,940-691-6888,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,33.88049,-98.545953,2024-02-12,39762,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Passport Nissan - Alexandria,150 S Pickett St,NULL,Alexandria,VA,22304,,703-823-9000,E,,Public - Call ahead,Dealership business hours,,,,,,3,1,,Non-Networked,,200-8,38.80967,-77.12219,2024-02-12,39763,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,NULL,Chantilly,VA,20151,,703-889-3700,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,38.8998,-77.46033,2024-02-12,39764,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Colonial Nissan,200 Myers Dr,NULL,Charlottesville,VA,22901,,434-978-3711,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,GPS,38.08492599,-78.47341454,2024-02-12,39765,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Brown's Fairfax Nissan,11010 Fairfax Blvd,NULL,Fairfax,VA,22030,,703-591-8009,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,38.85366,-77.32474,2024-02-12,39766,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Pomoco Nissan - Hampton,1134 W Mercury Blvd,NULL,Hampton,VA,23666,,757-838-6111,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,37.04249,-76.38833,2024-02-12,39768,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Sheehy Nissan - Manassas,9010 Liberia Ave,NULL,Manassas,VA,20110,,703-361-5161,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-9,38.760854,-77.459274,2024-02-12,39769,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Shell - YESS! Convenience 4U,328 Rives Rd,I-95 exit 47,Petersburg,VA,23805,,804-733-8848,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,4,,,,Non-Networked,,200-9,37.175139,-77.352948,2023-01-10,39770,2023-02-14 15:54:11 UTC,P,,,2011-04-15,,,,,NEMA520,US,,,,Public,,public,,,GAS_STATION,,,,,,,$5 per hour,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,First Team Nissan,6520 Peters Creek Rd,NULL,Roanoke,VA,24019,,540-362-4800,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,37.34598,-79.9627,2024-02-12,39772,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Brown's Dulles Nissan,45155 Towlern Pl,NULL,Sterling,VA,20166,,703-948-1100,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,39.010459,-77.438399,2024-02-12,39773,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Priority Nissan,8525 Leesburg Pike,NULL,Vienna,VA,22182,,703-442-8700,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,38.92684,-77.24096,2024-02-12,39774,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Tri-State Nissan,1230 Millwood Pike,NULL,Winchester,VA,22602,,,E,,Public - Call ahead,Dealership business hours; contact 540-667-6800 for more information,,,,,,3,1,,Non-Networked,,GPS,39.156514,-78.147297,2024-02-12,39775,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Rairdon's Nissan - Auburn,713 35th St NE,NULL,Auburn,WA,98002,,,E,,Private,Service center only,,,,,,1,,,Non-Networked,,200-9,47.338754,-122.221114,2024-02-12,39776,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Privé,,private,,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,
ELEC,Bellingham Nissan,1516 Iowa St,NULL,Bellingham,WA,98229,,360-733-7300,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,48.75573,-122.45411,2024-02-12,39778,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Advantage Nissan,5101 Auto Center Blvd,NULL,Bremerton,WA,98312,,360-373-6300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,47.562162,-122.684286,2024-02-12,39779,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Burien Nissan,16042 1st Ave S,NULL,Burien,WA,98148,,206-242-7070,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,47.45832,-122.33325,2024-02-12,39780,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Campbell-Nelson Nissan,24325 Highway 99,NULL,Edmonds,WA,98026,,,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,Non-Networked,,GPS,47.778229,-122.344838,2024-02-12,39782,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Olympia Nissan,2220 Carriage Dr SW,NULL,Olympia,WA,98502,,360-352-8558,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,47.03101,-122.9298,2024-02-12,39786,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Bill Robertson Nissan,928 N 28th Ave,NULL,Pasco,WA,99301,,509-545-3000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,46.236607,-119.128998,2024-02-12,39787,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Dan Wilder Nissan,53 Jetta Way,NULL,Port Angeles,WA,98362,,360-452-9268,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,48.10274,-123.34307,2024-02-12,39788,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Bill Korum's Puyallup Nissan,101 Valley Ave NW,NULL,Puyallup,WA,98371,,253-848-4507,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,47.20763,-122.29502,2024-02-12,39789,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Younker Nissan,3401 E Valley Rd,NULL,Renton,WA,98058,,,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,47.44822,-122.21915,2024-02-12,39791,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Wendle Nissan,9000 N Division St,NULL,Spokane,WA,99218,,509-468-9000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,47.739021,-117.409937,2024-02-12,39795,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Dave Smith Nissan - Spokane,6901 E Sprague Ave,NULL,Spokane Valley,WA,99212,,509-924-6242,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,47.65722,-117.31236,2024-02-12,39796,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Tacoma Nissan,4030 S Tacoma Way,NULL,Tacoma,WA,98409,,253-473-6200,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,47.21972,-122.48567,2024-02-12,39797,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Alan Webb Nissan,3608 NE Auto Mall Dr,NULL,Vancouver,WA,98662,,360-892-9004,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,45.64821,-122.59841,2024-02-12,39798,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,O'Brien Nissan,1395 Dalles Military Rd,NULL,Walla Walla,WA,99362,,509-529-7000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,46.047464,-118.353406,2024-02-12,39799,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mountain View Nissan,2100 S Market St,NULL,Chattanooga,TN,37408,,423-756-1500,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,35.030251,-85.308376,2024-02-12,39802,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Harold Mathews Nissan,185 Highway 76,NULL,Clarksville,TN,37043,,931-552-7555,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,36.513006,-87.268667,2024-02-12,39803,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Cookeville Nissan,501 Neal St,NULL,Cookeville,TN,38501,,931-528-7715,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.137109,-85.496453,2024-02-12,39805,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Victory Nissan West,2219 Highway 46 S,NULL,Dickson,TN,37055,,615-446-7070,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.023934,-87.340223,2024-02-12,39806,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Rick Hill Nissan,2700 Parr Ave,NULL,Dyersburg,TN,38024,,731-285-6294,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.063277,-89.379485,2024-02-12,39807,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of Cool Springs,212 Comtide Ct,NULL,Franklin,TN,37067,,615-790-2500,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,35.957857,-86.80853,2024-02-12,39808,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Newton Nissan of Gallatin,1461 Nashville Pike,NULL,Gallatin,TN,37066,,615-451-6827,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,36.36102,-86.49452,2024-02-12,39809,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Tri-Cities Nissan,3602 Bristol Hwy,NULL,Johnson City,TN,37601,,423-282-4731,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.374198,-82.372119,2024-02-12,39811,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Wallace Nissan Oldsmobile,2733 E Stone Dr,NULL,Kingsport,TN,37660,,423-288-5500,E,,Public - Call ahead,Dealership business hours,,,,,,3,,,Non-Networked,,GPS,36.551978,-82.487762,2024-02-12,39812,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Ted Russell Nissan,8565 Kingston Pike,NULL,Knoxville,TN,37919,,865-693-2856,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.920587,-84.067881,2024-02-12,39813,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Rusty Wallace Nissan,4515 Clinton Hwy,NULL,Knoxville,TN,37912,,865-687-6111,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.999617,-83.969451,2024-02-12,39814,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of Rivergate,1550 Gallatin Pike N,NULL,Madison,TN,37115,,615-865-7220,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,36.29057,-86.70486,2024-02-12,39815,2025-02-12 00:16:32 UTC,P,,,2019-05-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Roberts Nissan,2747 Hillsboro Hwy,NULL,Manchester,TN,37355,,931-728-2212,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.454702,-86.041805,2024-02-12,39816,2025-02-12 00:16:32 UTC,P,,,2019-05-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Weakley County Motors,841 N Lindell St,NULL,Martin,TN,38237,,731-587-3141,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.369277,-88.849653,2024-02-12,39817,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,AutoNation Nissan - Memphis,4140 Hacks Cross Rd,NULL,Memphis,TN,38125,,901-759-6100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.0353,-89.795859,2024-02-12,39818,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Jim Keras Nissan,2080 Covington Pike,NULL,Memphis,TN,38128,,901-373-2800,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,35.181031,-89.895533,2024-02-12,39819,2025-02-12 00:16:32 UTC,P,,,2019-05-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,East Tennessee Nissan,5496 W Andrew Johnson Hwy,NULL,Morristown,TN,37814,,423-587-2506,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.18226,-83.382387,2024-02-12,39820,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Murfreesboro,814 Memorial Blvd,NULL,Murfreesboro,TN,37129,,615-893-0252,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,200-8,35.8541,-86.39484,2024-02-12,39821,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Action Nissan,307 Thompson Ln,NULL,Nashville,TN,37211,,615-834-8244,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,36.11033,-86.74373,2024-02-12,39822,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Downtown Nashville Nissan,25 Vantage Way,NULL,Nashville,TN,37228,,615-248-5100,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,36.19092,-86.79334,2024-02-12,39823,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Carr Nissan,3855 SW Cedar Hills Blvd,NULL,Beaverton,OR,97005,,503-643-8676,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,45.491783,-122.81107,2024-02-12,39827,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Lithia Nissan of Bend,1835 NE Highway 20,NULL,Bend,OR,97701,,541-389-1177,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,44.05538,-121.27764,2024-02-12,39828,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Kiefer Nissan,900 NW 4th St,NULL,Corvallis,OR,97330,,541-753-1694,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,44.572608,-123.258425,2024-02-12,39830,2025-02-12 00:16:32 UTC,P,,,2011-11-10,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Lithia Nissan of Eugene,2060 Martin Luther King,NULL,Eugene,OR,97401,,541-686-2211,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,44.05902085,-123.0813975,2024-02-12,39831,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Dick Hannah Nissan,19505 SE McLoughlin Blvd,NULL,Gladstone,OR,97027,,503-655-6519,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,45.3787,-122.60416,2024-02-12,39832,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Lithia Nissan,4560 Grumman Dr,NULL,Medford,OR,97504,,541-930-3025,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,42.379969,-122.858192,2024-02-12,39837,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
